D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_33_112.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_33_112.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_33_112.jpg, -0.1116299, 1, 0, 6.544339
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_33_213.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_33_213.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_33_213.jpg, -0.108024, 1, 0, 7.680452
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_33_316.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_33_316.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_33_316.jpg, -0.2147604, 1, 0, 8.791157
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_33_416.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_33_416.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_33_416.jpg, 0, 1, 0, 9.9072
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_33_517.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_33_517.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_33_517.jpg, 0, 1, 0, 11.01421
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_33_619.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_33_619.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_33_619.jpg, -0.1747596, 1, 0, 11.87187
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_33_721.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_33_721.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_33_721.jpg, -0.09370434, 1, 0, 13.31393
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_33_822.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_33_822.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_33_822.jpg, -0.1221954, 1, 0, 14.55855
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_33_924.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_33_924.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_33_924.jpg, -0.2524725, 1, 0, 15.34633
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_34_025.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_34_025.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_34_025.jpg, 0, 1, 0, 16.62184
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_34_127.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_34_127.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_34_127.jpg, -0.1776972, 1, 0, 17.44968
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_34_230.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_34_230.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_34_230.jpg, -0.4064595, 1, 0, 18.58484
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_34_333.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_34_333.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_34_333.jpg, -0.08178926, 1, 0, 19.46121
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_34_433.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_34_433.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_34_433.jpg, -0.0220914, 1, 0, 20.57498
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_34_535.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_34_535.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_34_535.jpg, -0.3230558, 1, 0, 21.46878
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_34_637.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_34_637.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_34_637.jpg, -0.386468, 1, 0, 22.39026
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_34_740.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_34_740.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_34_740.jpg, -0.09034999, 1, 0, 23.35531
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_34_843.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_34_843.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_34_843.jpg, -0.2570181, 1, 0, 24.50928
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_34_943.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_34_943.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_34_943.jpg, -0.4110438, 1, 0, 25.37014
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_35_044.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_35_044.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_35_044.jpg, -0.1106667, 0.8223934, 0, 26.27217
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_35_147.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_35_147.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_35_147.jpg, 0, 0.5233167, 0, 26.82587
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_35_248.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_35_248.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_35_248.jpg, 0, 0.583182, 0, 27.12866
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_35_348.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_35_348.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_35_348.jpg, 0, 0.8938509, 0, 27.73501
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_35_451.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_35_451.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_35_451.jpg, 0, 0.6296451, 0, 28.41016
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_35_553.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_35_553.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_35_553.jpg, 0, 0.3271839, 0, 28.71291
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_35_655.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_35_655.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_35_655.jpg, -0.1775727, 0.02845409, 0, 28.63676
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_35_756.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_35_756.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_35_756.jpg, -0.3414857, 0, 0, 28.23418
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_35_859.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_35_859.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_35_859.jpg, -0.04702733, 0, 0, 27.94621
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_35_960.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_35_960.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_35_960.jpg, -0.3035298, 0, 0, 27.64815
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_36_064.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_36_064.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_36_064.jpg, -0.04742218, 0, 0, 27.29717
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_36_166.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_36_166.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_36_166.jpg, 0, 0, 0, 27.01561
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_36_268.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_36_268.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_36_268.jpg, -0.1710057, 0, 0, 26.73744
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_36_368.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_36_368.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_36_368.jpg, 0, 0, 0, 26.46672
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_36_469.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_36_469.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_36_469.jpg, 0, 0, 0, 26.20052
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_36_572.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_36_572.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_36_572.jpg, -0.1309056, 0, 0, 25.93271
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_36_675.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_36_675.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_36_675.jpg, -0.4217688, 0, 0, 25.5708
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_36_777.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_36_777.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_36_777.jpg, -0.595599, 0, 0, 25.06674
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_36_880.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_36_880.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_36_880.jpg, -0.3063405, 0, 0, 24.79745
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_36_982.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_36_982.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_36_982.jpg, 0, 0.3156003, 0, 24.75764
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_37_083.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_37_083.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_37_083.jpg, 0, 0.01113661, 0, 24.70555
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_37_184.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_37_184.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_37_184.jpg, 0, 0, 0, 24.45508
D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\center_2021_04_09_14_29_37_289.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\left_2021_04_09_14_29_37_289.jpg, D:\Daniel\Development\AI\The complete Self-Driving Car Course - Applied Deep Learning\Section 14 - Behavioural Cloning\NewData\IMG\right_2021_04_09_14_29_37_289.jpg, 0, 0, 0, 24.20961
